uid,master_seed,data_type,num_trials,dataset_size,uncertain_ratio,interval_size_range,mult_size_range,num_intervals,gap_size,interval_width,num_intervals_range,gap_size_range,interval_width_range,reduce_triggerSz_sizeLim,independent_variable,min_time_mean,min_time_std,max_time_mean,max_time_std,sum_time_mean,sum_time_std,sumtest_time_mean,sumtest_time_std,reduce_calls_mean,max_interval_count_mean,total_interval_count_mean,combine_calls_mean,result_size_mean,result_coverage_mean
t_s_iv_ni_nir_29bcc6f728,2274843684,set,5,10000,0.0,"(1, 50000)","(1, 5)",1,,,,"(1000, 5000)","(2, 15)","(5, 2)",num_intervals,9.197000000000001,0.2670857540191914,8.937000000000001,0.06963906949407045,6.3713999999999995,0.42362842208709256,6.5244,0.10108333195932945,0.0,1.0,10000.0,10000.0,1.0,80120.8
t_s_iv_ni_nir_27773a2537,2274843684,set,5,10000,0.0,"(1, 50000)","(1, 5)",2,,,,"(1000, 5000)","(2, 15)","(5, 2)",num_intervals,11.930800000000001,0.6134105965827453,12.732800000000001,0.3605625604524128,8.381800000000002,0.5586481540289919,8.341800000000001,0.1572379089151212,4999.0,8.0,59994.0,10000.0,4.0,60731914.8
t_s_iv_ni_nir_3a7202b752,2274843684,set,5,10000,0.0,"(1, 50000)","(1, 5)",3,,,,"(1000, 5000)","(2, 15)","(5, 2)",num_intervals,17.6736,0.5271662356410933,15.235400000000002,0.41732989348955174,8.723000000000003,0.075477148859771,9.1294,0.20183121661427916,9999.0,9.0,60000.0,10000.0,2.0,60341803.8
t_s_iv_ni_nir_ce5c169e35,2274843684,set,5,10000,0.0,"(1, 50000)","(1, 5)",4,,,,"(1000, 5000)","(2, 15)","(5, 2)",num_intervals,24.787200000000002,0.7083421207298066,17.764400000000002,0.11649137307114177,9.9598,0.04613198456602532,10.235,0.16164281611008902,9999.0,16.0,80004.0,10000.0,2.0,90637579.8
t_s_iv_ni_nir_df7a3d4d8d,2274843684,set,5,10000,0.0,"(1, 50000)","(1, 5)",5,,,,"(1000, 5000)","(2, 15)","(5, 2)",num_intervals,32.538599999999995,2.8945112609903587,20.6672,0.06345833278616722,14.906200000000002,7.223357236077971,12.332,1.5992179338664259,9999.0,25.0,100010.0,10000.0,2.0,120905414.2
t_s_iv_ni_nir_ea7d9b48dd,2274843684,set,5,10000,0.0,"(1, 50000)","(1, 5)",6,,,,"(1000, 5000)","(2, 15)","(5, 2)",num_intervals,38.486799999999995,2.165595289983796,23.5758,0.2582660643599932,12.6388,0.15574003980993492,12.8416,0.13065159777055915,9999.0,36.0,120018.0,10000.0,2.0,150623451.6
t_s_iv_ni_nir_b58e5149f4,2274843684,set,5,10000,0.0,"(1, 50000)","(1, 5)",7,,,,"(1000, 5000)","(2, 15)","(5, 2)",num_intervals,46.80120000000001,1.24252764959175,26.460600000000007,0.2560035937247757,13.923599999999999,0.07788350274608874,14.171000000000001,0.1669203402824232,9999.0,49.0,140028.0,10000.0,2.0,181099086.6
t_s_iv_ni_nir_c69f3281fc,2274843684,set,5,10000,0.0,"(1, 50000)","(1, 5)",8,,,,"(1000, 5000)","(2, 15)","(5, 2)",num_intervals,55.243399999999994,3.4735057564368597,29.3798,1.9546166273722325,15.715,0.6142015955694023,16.8326,3.1089264127669543,9999.0,64.0,160040.0,10000.0,2.0,211853352.8
t_s_iv_ni_nir_376f788d16,2274843684,set,5,10000,0.0,"(1, 50000)","(1, 5)",9,,,,"(1000, 5000)","(2, 15)","(5, 2)",num_intervals,60.35999999999999,3.4660242353451607,31.2626,0.8833908761131736,17.667399999999997,1.4443499022051405,16.753800000000002,0.47518518495424444,9999.0,81.0,180054.0,10000.0,2.0,241270901.0
t_s_iv_ni_nir_c91757a7be,2274843684,set,5,10000,0.0,"(1, 50000)","(1, 5)",10,,,,"(1000, 5000)","(2, 15)","(5, 2)",num_intervals,69.4144,1.9288144130527423,33.955799999999996,0.17046454176748763,18.6144,0.47045535388599835,18.986600000000003,0.7477172192747742,9999.0,100.0,200070.0,10000.0,2.0,271284673.2
